object_id,record_type,well_use,longitude,latitude,coord_source,county,township,completion_date,total_depth_ft,dem_elev_ft,aquifer_type,drill_type,test_rate_gpm,static_water_level_ft,case_length_ft,bedrock_depth_ft,well_no
428831,W,DOMESTIC,-84.16055,40.413669999999996,GLOBAL POSITIONING SYSTEM,SHELBY,DINSMORE,2005-11-22,97.0,1019.5999755859375,GRAVEL & SAND,ROTARY,100.0,25.0,94.0,,2000373
428862,W,DOMESTIC,-84.10579,40.38558,GLOBAL POSITIONING SYSTEM,SHELBY,JACKSON,2005-08-05,86.0,1044.0,GRAVEL & SAND,ROTARY,25.0,27.0,84.0,,995928
428997,W,,-84.09348899999999,40.337613999999995,DIGITIZED,SHELBY,SALEM,1959-05-09,56.0,592.9000244140625,GRAVEL,,8.0,42.0,54.0,,229462
428998,W,,-84.093299,40.343893,DIGITIZED,SHELBY,SALEM,1965-01-28,129.0,711.7999877929688,SAND & GRAVEL,,11.0,53.0,129.0,,328523
429010,W,,-84.08014399999999,40.337015,DIGITIZED,SHELBY,SALEM,1955-06-09,58.0,573.5,GRAVEL,,20.0,40.0,58.0,,132393
429058,W,,-84.272533,40.356989,DIGITIZED,SHELBY,TURTLE CREEK,1969-09-22,113.0,992.2000122070312,LIMESTONE,,28.0,35.0,108.0,108,398859
429059,W,,-84.244367,40.209469,DIGITIZED,SHELBY,WASHINGTON,1950-10-20,58.0,896.0,LIMESTONE,,10.0,28.0,58.0,46,7869
429060,W,,-84.181766,40.380238999999996,DIGITIZED,SHELBY,FRANKLIN,1957-01-18,85.0,1031.300048828125,GRAVEL,,30.0,42.0,86.0,,185322
429061,W,,-84.09062899999999,40.332366,DIGITIZED,SHELBY,SALEM,1966-03-09,38.0,816.5,GRAVEL,,2.0,4.0,,,207866
430193,W,DOMESTIC,-84.32934999999999,40.41762,GLOBAL POSITIONING SYSTEM,SHELBY,MCLEAN,2007-04-17,172.0,981.2999877929688,LIMESTONE,ROTARY,40.0,49.0,106.0,100,2009160
430256,W,AGRIC/IRRIG,-84.39603,40.30431,GLOBAL POSITIONING SYSTEM,SHELBY,CYNTHIAN,2007-10-16,241.0,997.2999877929688,LIMESTONE,ROTARY,50.0,66.1,118.0,108,2013173
430480,W,,-84.37119299999999,40.329312,DIGITIZED,SHELBY,MCLEAN,1956-02-24,84.0,970.5999755859375,GRAVEL,,15.0,31.5,84.0,,153984
430587,W,,-84.199719,40.286009,DIGITIZED,SHELBY,CLINTON,1961-09-19,82.0,1016.0999755859375,SAND & GRAVEL,,10.0,53.0,82.0,,226740
430606,W,,-84.207605,40.298017,DIGITIZED,SHELBY,CLINTON,1962-03-09,76.0,999.5999755859375,SAND & GRAVEL,,16.0,24.0,76.0,,272656
430612,W,,-84.271289,40.373052,DIGITIZED,SHELBY,TURTLE CREEK,1961-10-19,118.0,988.2000122070312,LIMESTONE,,38.0,32.0,103.0,103,257685
430646,W,,-84.1675,40.341666,DIGITIZED,SHELBY,FRANKLIN,1951-07-01,51.0,630.2000122070312,SAND & GRAVEL,,15.0,16.0,47.0,,131729
430676,W,,-84.186814,40.257467999999996,DIGITIZED,SHELBY,CLINTON,1963-03-15,142.0,631.9000244140625,SHALE,,21.0,50.0,72.0,70,272691
430893,W,,-84.077055,40.329654,DIGITIZED,SHELBY,PERRY,1962-12-04,108.0,658.7000122070312,SAND & GRAVEL,,15.0,90.0,102.0,,272722
430894,W,,-84.245466,40.286009,DIGITIZED,SHELBY,TURTLE CREEK,1964-07-30,42.0,1000.5999755859375,GRAVEL,,5.0,5.0,42.0,7,275850
431104,W,DOMESTIC,-84.16256,40.23611,GLOBAL POSITIONING SYSTEM,SHELBY,ORANGE,2010-01-15,110.0,1028.0,GRAVEL & SAND,ROTARY,60.0,59.4,107.0,,2025772
431115,W,TEST BORING,-84.25460000000001,40.234100000000005,GLOBAL POSITIONING SYSTEM,SHELBY,WASHINGTON,2008-07-07,30.0,897.0,SILT/SAND/GRAVEL,AUGER,,,,,2020424
431118,W,DOMESTIC,-84.13856,40.30272,GLOBAL POSITIONING SYSTEM,SHELBY,CLINTON,2008-07-07,75.0,962.7999877929688,GRAVEL & SAND,ROTARY,30.0,30.0,72.0,,2017356
431427,W,AGRIC/IRRIG,-84.22483,40.34536,GLOBAL POSITIONING SYSTEM,SHELBY,TURTLE CREEK,2007-11-14,160.0,1025.9000244140625,LIMESTONE,ROTARY,145.0,57.6,106.0,158,2013822
431746,W,DOMESTIC,-84.36957,40.30696,GLOBAL POSITIONING SYSTEM,SHELBY,CYNTHIAN,2013-01-15,134.0,1007.0999755859375,SAND & GRAVEL,ROTARY,80.0,72.60000000000001,131.0,,2041505
431808,W,DOMESTIC,-84.34353,40.36888,GLOBAL POSITIONING SYSTEM,SHELBY,MCLEAN,2013-01-07,86.0,957.5999755859375,SAND & GRAVEL,ROTARY,100.0,25.3,84.0,,2041400
431982,W,DOMESTIC,-84.052933,40.244082999999996,GLOBAL POSITIONING SYSTEM,SHELBY,GREEN,2013-10-15,162.0,1079.4000244140625,LIMESTONE,ROTARY,20.0,30.0,127.0,125,2045199
432029,W,DOMESTIC,-84.37751999999999,40.23423,GLOBAL POSITIONING SYSTEM,SHELBY,LORAMIE,2013-08-23,125.0,969.0999755859375,SAND & GRAVEL,ROTARY,20.0,30.0,121.0,,2044190
432120,W,OTHER,-84.09731,40.282889999999995,GLOBAL POSITIONING SYSTEM,SHELBY,PERRY,2013-04-01,86.0,1049.5999755859375,SAND & GRAVEL,ROTARY,70.0,25.5,84.0,,2042410
432160,W,DOMESTIC,-84.39437,40.30576,GLOBAL POSITIONING SYSTEM,SHELBY,CYNTHIAN,2014-03-03,200.0,993.2999877929688,LIMESTONE,ROTARY,25.0,66.0,124.0,157,2046578
432387,W,DOMESTIC,-84.38362,40.21254,GLOBAL POSITIONING SYSTEM,SHELBY,LORAMIE,2014-05-13,106.0,974.5999755859375,SAND & GRAVEL,ROTARY,25.0,7.8,103.0,,2047442
432443,W,DOMESTIC,-84.22498,40.408961,GLOBAL POSITIONING SYSTEM,SHELBY,VAN BUREN,2015-07-28,62.0,975.9000244140625,GRAVEL,AIR ROTARY,40.0,15.0,63.0,,2053251
432577,W,DOMESTIC,-84.035933,40.309000000000005,GLOBAL POSITIONING SYSTEM,SHELBY,PERRY,2016-09-20,69.0,,SAND & GRAVEL,ROTARY,40.0,29.0,67.0,,2059282
432632,W,AGRIC/IRRIG,-84.40075,40.36773,GLOBAL POSITIONING SYSTEM,SHELBY,MCLEAN,2017-04-28,89.0,,SAND & GRAVEL,ROTARY,25.0,30.0,85.0,,2062202
432785,W,AGRIC/IRRIG,-84.11977999999999,40.33605,GLOBAL POSITIONING SYSTEM,SHELBY,SALEM,2017-09-05,78.0,863.7999877929688,SAND & GRAVEL,ROTARY,20.0,64.0,74.0,,2064153
432855,W,DOMESTIC,-84.207861,40.331074,,SHELBY,FRANKLIN,1990-11-20,168.0,1022.0999755859375,LIMESTONE,ROTARY,12.0,60.0,132.0,132,726669
432860,W,,-84.205192,40.268465,,SHELBY,CLINTON,1974-06-30,112.0,703.5999755859375,LIMESTONE,,15.0,65.0,82.0,82,459174
432865,W,DOMESTIC,-84.26514999999999,40.32609,,SHELBY,TURTLE CREEK,1997-07-19,172.0,1025.4000244140625,LIMESTONE,ROTARY,20.0,73.0,108.0,101,860297
432976,W,COMMERCIAL,-84.205533,40.253433,GLOBAL POSITIONING SYSTEM,SHELBY,CLINTON,2018-01-03,149.0,,LIMESTONE,ROTARY,15.0,56.0,118.0,116,2066535
432977,W,DOMESTIC,-84.42443,40.32092,GLOBAL POSITIONING SYSTEM,SHELBY,CYNTHIAN,2018-12-14,171.0,,SAND & GRAVEL,ROTARY,15.0,44.0,168.0,,2071464
433061,W,DOMESTIC,-84.400273,40.279278999999995,DIGITAL MAP,SHELBY,CYNTHIAN,2000-02-17,182.0,,LIMESTONE,ROTARY,18.0,65.0,92.0,83,908481
433089,W,DOMESTIC,-84.03421,40.292609999999996,GLOBAL POSITIONING SYSTEM,SHELBY,PERRY,2019-04-08,71.0,,SAND & GRAVEL,ROTARY,40.0,18.0,68.0,,2072866
433109,W,DOMESTIC,-84.13565799999999,40.381983999999996,DIGITAL MAP,SHELBY,FRANKLIN,1998-07-11,44.0,,GRAVEL & SAND,ROTARY,20.0,20.0,41.5,,880705
433190,W,DOMESTIC,-84.313982,40.450959,DIGITAL MAP,SHELBY,VAN BUREN,2000-04-19,202.0,,LIMESTONE,ROTARY,150.0,45.0,120.0,112,912285
433191,W,DOMESTIC,-84.297767,40.465607999999996,DIGITAL MAP,SHELBY,VAN BUREN,2000-07-25,65.0,,GRAVEL & SAND,ROTARY,25.0,22.0,62.0,,918075
433194,W,DOMESTIC,-84.208709,40.341864,DIGITAL MAP,SHELBY,FRANKLIN,2000-10-03,94.0,,GRAVEL & SAND,ROTARY,20.0,45.0,92.0,,920736
433350,W,DOMESTIC,-84.10726,40.397999,DIGITAL MAP,SHELBY,DINSMORE,1998-05-19,142.0,,LIMESTONE,ROTARY,35.0,18.0,119.0,113,871338
433351,W,DOMESTIC,-84.135575,40.410995,DIGITAL MAP,SHELBY,DINSMORE,2000-02-09,76.0,,GRAVEL & SAND,ROTARY,20.0,45.0,74.0,,908471
433358,W,DOMESTIC,-84.213459,40.424307,DIGITAL MAP,SHELBY,DINSMORE,1999-08-11,80.0,,GRAVEL & SAND,ROTARY,50.0,20.0,77.5,,899116
433359,W,DOMESTIC,-84.238877,40.380474,DIGITAL MAP,SHELBY,VAN BUREN,1999-08-12,158.0,,LIMESTONE,ROTARY,20.0,33.0,95.5,89,899119
433383,W,DOMESTIC,-84.368472,40.25934,DIGITAL MAP,SHELBY,LORAMIE,1998-06-20,327.0,,SHALE,AIR ROTARY,,,327.0,324,871390
433434,W,DOMESTIC,-84.24830999999999,40.43654,GLOBAL POSITIONING SYSTEM,SHELBY,VAN BUREN,2018-12-12,71.0,,SAND & GRAVEL,ROTARY,20.0,34.0,68.0,,2071432
433443,W,DOMESTIC,-84.151326,40.331722,DIGITAL MAP,SHELBY,FRANKLIN,1999-11-13,175.0,,LIMESTONE,ROTARY,20.0,59.0,102.0,95,905950
433498,W,DOMESTIC,-84.17805299999999,40.248953,DIGITAL MAP,SHELBY,ORANGE,1999-09-16,100.0,,LIMESTONE,AIR ROTARY,15.0,29.0,40.0,11,902088
433545,W,DOMESTIC,-84.135936,40.387473,DIGITAL MAP,SHELBY,FRANKLIN,2000-10-17,46.0,,SAND & GRAVEL,ROTARY,20.0,14.0,44.0,,920714
433562,W,DOMESTIC,-84.365752,40.295854,DIGITAL MAP,SHELBY,CYNTHIAN,1999-03-18,162.0,,LIMESTONE,ROTARY,18.0,62.0,122.0,114,889139
433575,W,DOMESTIC,-84.27261299999999,40.282088,DIGITAL MAP,SHELBY,TURTLE CREEK,1999-04-12,78.0,,GRAVEL,AIR ROTARY,40.0,41.0,66.0,,894171
438519,W,,-84.16478,40.236934,DIGITIZED,SHELBY,ORANGE,1963-07-15,150.0,1023.5,GRAVEL,,12.0,56.0,150.0,,297042
438520,W,,-84.14142799999999,40.212512,DIGITIZED,SHELBY,ORANGE,1954-09-02,50.0,1054.5,GRAVEL,,10.0,20.0,50.0,,131184
438521,W,,-84.026488,40.235763,DIGITIZED,SHELBY,GREEN,1956-10-15,107.0,1089.5999755859375,GRAVEL,,10.0,40.0,107.0,,184867
438522,W,,-84.077461,40.231864,DIGITIZED,SHELBY,GREEN,1960-08-01,110.0,1090.199951171875,GRAVEL,,15.0,20.0,110.0,,246643
438625,W,,-84.15561699999999,40.269265999999995,DIGITIZED,SHELBY,CLINTON,1941-01-08,82.0,947.5,GRAVEL,,,37.0,,,9975012
438628,W,,-84.05200599999999,40.210814,DIGITIZED,SHELBY,GREEN,1949-08-18,40.0,1103.0999755859375,GRAVEL,,12.0,32.0,40.0,,47272
438635,W,,-84.344692,40.370537999999996,DIGITIZED,SHELBY,MCLEAN,1950-05-01,70.0,952.7999877929688,SAND,,21.0,12.0,70.0,,31883
438643,W,,-84.40308,40.241209999999995,,SHELBY,LORAMIE,1987-05-20,60.0,983.2000122070312,SAND & GRAVEL,ROTARY,20.0,32.0,62.0,,667391
438644,W,DOMESTIC,-84.36882,40.232549999999996,GEOCODE,SHELBY,LORAMIE,1995-03-03,84.0,964.7999877929688,SAND & GRAVEL,ROTARY,20.0,26.0,81.0,,813851
438645,W,,-84.06061,40.197168,DIGITIZED,SHELBY,GREEN,1954-04-21,68.0,1106.4000244140625,GRAVEL,,18.0,12.0,68.0,,82628
438656,W,PUBLIC/SEMI-PUB,-84.40384399999999,40.233975,,SHELBY,LORAMIE,1994-05-18,32.0,967.9000244140625,SAND & GRAVEL,ROTARY,100.0,7.0,26.0,,790351
438657,W,,-84.373441,40.331818999999996,DIGITIZED,SHELBY,MCLEAN,1955-04-29,66.0,954.5999755859375,GRAVEL,,25.0,16.0,66.0,,132384
438658,W,,-84.147182,40.357262,DIGITIZED,SHELBY,FRANKLIN,1952-10-22,47.0,574.2999877929688,GRAVEL,,,30.0,47.0,,82605
438659,W,,-84.387427,40.348721999999995,DIGITIZED,SHELBY,MCLEAN,1956-03-27,107.0,946.0999755859375,GRAVEL,,15.0,6.0,107.0,,168607
438660,W,,-84.317015,40.368227,DIGITIZED,SHELBY,MCLEAN,1956-03-28,114.0,966.0,LIMESTONE,,50.0,21.5,92.0,92,168608
438661,W,,-84.397504,40.348641,DIGITIZED,SHELBY,MCLEAN,1957-04-10,55.0,951.9000244140625,GRAVEL,,20.0,12.0,55.0,,168648
438662,W,,-84.355457,40.336918,DIGITIZED,SHELBY,MCLEAN,1962-04-11,86.0,972.0,GRAVEL,,40.0,27.0,86.0,,257699
438663,W,,-84.305955,40.395213,DIGITIZED,SHELBY,MCLEAN,1965-04-17,172.0,962.7999877929688,LIMESTONE,,36.0,32.0,68.0,65,305737
438664,W,,-84.351114,40.329384999999995,DIGITIZED,SHELBY,MCLEAN,1968-05-16,116.0,972.5,GRAVEL,,28.0,27.0,116.0,,359699
438665,W,,-84.165269,40.332209,DIGITIZED,SHELBY,FRANKLIN,1967-01-31,139.0,670.9000244140625,LIMESTONE,,14.0,55.0,134.0,134,357673
438666,W,,-84.14690499999999,40.394984,DGS SURFICIAL MAPPING,SHELBY,FRANKLIN,1969-09-05,99.0,1042.0,GRAVEL,,20.0,68.0,99.0,,400494
438667,W,,-84.179829,40.38353,DIGITIZED,SHELBY,FRANKLIN,1969-05-01,230.0,1038.0,LIMESTONE,,20.0,55.0,227.0,224,374332
438668,W,,-84.240557,40.378692,DIGITIZED,SHELBY,TURTLE CREEK,1955-11-16,71.0,992.7000122070312,SAND & GRAVEL,,,26.0,71.0,,155850
438669,W,,-84.238018,40.287169,DIGITIZED,SHELBY,TURTLE CREEK,1952-10-03,70.0,672.5999755859375,LIMESTONE,,9.0,33.0,62.0,62,93330
438670,W,,-84.257452,40.289401999999995,DIGITIZED,SHELBY,TURTLE CREEK,1961-03-16,60.0,964.7000122070312,GRAVEL,,15.0,23.0,60.0,,259533
438671,W,,-84.123874,40.302698,DIGITIZED,SHELBY,PERRY,1958-11-03,67.0,895.5,GRAVEL,,7.0,30.0,72.0,,185775
438672,W,DOMESTIC,-84.24539399999999,40.282441999999996,,SHELBY,TURTLE CREEK,1991-09-18,135.0,933.0,LIMESTONE,ROTARY,25.0,25.0,63.0,58,738692
438673,W,DOMESTIC,-84.122614,40.302589,,SHELBY,PERRY,1996-08-22,75.0,1104.199951171875,SAND & GRAVEL,ROTARY,20.0,29.0,72.0,,840373
438680,W,,-84.23688299999999,40.205431,DIGITIZED,SHELBY,WASHINGTON,1958-08-06,38.0,907.4000244140625,SAND & GRAVEL,,8.0,30.0,38.0,,155800
438681,W,,-84.234448,40.208133,DIGITIZED,SHELBY,WASHINGTON,1954-04-28,60.0,942.7999877929688,GRAVEL,,20.0,30.0,60.0,,122167
438686,W,,-84.225314,40.265026,DIGITIZED,SHELBY,WASHINGTON,1967-08-02,69.0,973.0999755859375,LIMESTONE,,15.0,23.0,65.0,65,359667
438687,W,,-84.29287599999999,40.249308,DIGITIZED,SHELBY,WASHINGTON,1969-08-01,146.0,987.7000122070312,GRAVEL,,15.0,68.0,146.0,,400474
441298,W,DOMESTIC,-84.11185499999999,40.320645999999996,,SHELBY,SALEM,2001-07-11,67.0,1006.2999877929688,SAND & GRAVEL,ROTARY,40.0,22.0,67.0,,930814
441402,W,DOMESTIC,-84.183081,40.316759999999995,GEOCODE,SHELBY,FRANKLIN,2001-11-13,159.0,643.5999755859375,LIMESTONE,ROTARY,20.0,54.0,109.0,103,937877
441565,W,DOMESTIC,-84.123402,40.424735,DGS SURFICIAL MAPPING,SHELBY,DINSMORE,2002-03-01,259.0,1056.0999755859375,LIMESTONE,ROTARY,18.0,50.0,197.0,190,942375
441714,W,MONITOR,-84.156673,40.294582,GEOCODE,SHELBY,CLINTON,2001-06-06,20.0,1090.4000244140625,UNKNOWN,AUGER,,,5.0,,929423
441715,W,MONITOR,-84.156757,40.295094999999996,GEOCODE,SHELBY,CLINTON,2000-12-15,20.0,880.4000244140625,UNKNOWN,AUGER,,,4.0,,924098
441983,W,DOMESTIC,-84.3173,40.464639999999996,GEOCODE,SHELBY,VAN BUREN,2003-01-21,86.0,932.0999755859375,SAND & GRAVEL,ROTARY,90.0,30.0,82.0,,959083
442116,W,DOMESTIC,-84.22091999999999,40.46855,DGS SURFICIAL MAPPING,SHELBY,DINSMORE,2002-10-11,87.0,989.5,,ROTARY,50.0,47.0,83.0,,951804
442117,W,DOMESTIC,-84.260194,40.432159,DGS SURFICIAL MAPPING,SHELBY,VAN BUREN,2002-10-16,94.0,977.9000244140625,SAND & GRAVEL,ROTARY,75.0,35.0,91.0,,951811
442143,W,DOMESTIC,-84.09241,40.40036,GEOCODE,SHELBY,JACKSON,2002-03-19,70.0,1043.800048828125,GRAVEL,ROTARY,30.0,37.0,68.0,,942354
442144,W,DOMESTIC,-84.341087,40.371320999999995,,SHELBY,MCLEAN,2002-04-06,159.0,958.4000244140625,LIMESTONE,ROTARY,50.0,20.0,108.0,86,942345
442389,W,,-84.195692,40.362612,DIGITIZED,SHELBY,FRANKLIN,1952-01-17,129.0,1044.5,GRAVEL,,15.0,71.0,129.0,,58902
442457,W,,-84.361986,40.255488,DIGITIZED,SHELBY,LORAMIE,1965-04-28,77.0,984.9000244140625,GRAVEL,,12.0,52.0,77.0,,334304
442787,W,DOMESTIC,-84.40375,40.230709999999995,GLOBAL POSITIONING SYSTEM,SHELBY,LORAMIE,2003-09-17,141.0,976.5,SHALE,ROTARY,15.0,17.0,61.0,57,967281
442971,W,DOMESTIC,-84.34889,40.26563,GLOBAL POSITIONING SYSTEM,SHELBY,LORAMIE,2004-01-19,104.0,987.4000244140625,GRAVEL & SAND,ROTARY,50.0,59.0,102.0,,987639
442973,W,DOMESTIC,-84.10839899999999,40.364208999999995,GLOBAL POSITIONING SYSTEM,SHELBY,SALEM,2004-01-28,151.0,692.2000122070312,,ROTARY,50.0,55.0,150.0,55,990055
442981,W,DOMESTIC,-84.38136,40.273959999999995,GLOBAL POSITIONING SYSTEM,SHELBY,CYNTHIAN,2004-06-24,142.0,988.7999877929688,LIMESTONE,ROTARY,60.0,45.0,104.0,93,979939
443067,W,,-84.11852999999999,40.35673,GLOBAL POSITIONING SYSTEM,SHELBY,SALEM,2004-07-19,307.0,1065.0,,ROTARY,,,,,982834
443191,W,DOMESTIC,-84.10915,40.33089,GLOBAL POSITIONING SYSTEM,SHELBY,SALEM,2004-07-07,207.0,1043.0,GRAVEL & SAND,ROTARY,80.0,68.0,199.0,,982808
443466,W,DOMESTIC,-84.37592,40.231739999999995,GLOBAL POSITIONING SYSTEM,SHELBY,LORAMIE,2005-09-22,95.0,962.2999877929688,GRAVEL & SAND,ROTARY,65.0,24.0,95.0,,999748
443518,W,DOMESTIC,-84.31833,40.46683,GLOBAL POSITIONING SYSTEM,SHELBY,VAN BUREN,2005-11-15,143.0,929.7999877929688,,ROTARY,15.0,30.0,102.0,86,1001574
443539,W,DOMESTIC,-84.38985,40.23469,GLOBAL POSITIONING SYSTEM,SHELBY,LORAMIE,2005-07-26,90.0,961.2999877929688,,ROTARY,150.0,17.0,89.0,,995910
443791,W,,-84.184845,40.193872,DIGITIZED,SHELBY,ORANGE,1955-10-01,101.0,988.7000122070312,GRAVEL,,20.0,60.0,101.0,,9975041
443793,W,,-84.045301,40.376200000000004,DIGITIZED,SHELBY,SALEM,1960-04-29,101.0,818.2000122070312,GRAVEL,,20.0,50.0,101.0,,217112
443809,W,DOMESTIC,-84.3392,40.37164,GLOBAL POSITIONING SYSTEM,SHELBY,MCLEAN,2006-05-10,90.0,956.7999877929688,GRAVEL & SAND,ROTARY,110.0,22.0,87.0,,2002781
443836,W,,-84.104694,40.282325,DIGITIZED,SHELBY,PERRY,,123.0,1069.4000244140625,LIMESTONE,,10.0,,66.0,65,96053
443838,W,,-84.03718099999999,40.443718,DIGITIZED,SHELBY,JACKSON,1968-09-02,136.0,1021.5,GRAVEL,,60.0,5.0,136.0,,371720
443839,W,,-82.39255,40.05764,DIGITIZED,SHELBY,TURTLE CREEK,1953-10-10,66.0,822.7000122070312,LIMESTONE,,20.0,35.0,46.0,43,100847
443840,W,,-84.167897,40.357866,DIGITIZED,SHELBY,FRANKLIN,1968-10-21,36.0,757.4000244140625,GRAVEL,,14.0,14.0,36.0,,383420
444231,W,DOMESTIC,-84.3009,40.33001,GLOBAL POSITIONING SYSTEM,SHELBY,MCLEAN,2006-09-01,167.0,1017.0,LIMESTONE,ROTARY,60.0,68.0,127.0,126,2004855
444400,W,DOMESTIC,-84.01841999999999,40.341049999999996,GLOBAL POSITIONING SYSTEM,SHELBY,SALEM,2006-07-07,97.0,1061.0,GRAVEL & SAND,ROTARY,35.0,57.0,94.0,,2003798
444700,W,DOMESTIC,-84.30031,40.42264,GLOBAL POSITIONING SYSTEM,SHELBY,VAN BUREN,2007-09-26,158.0,981.9000244140625,LIMESTONE,ROTARY,85.0,46.2,101.0,91,2012689
444865,W,DOMESTIC,-84.16170000000001,40.40907,GLOBAL POSITIONING SYSTEM,SHELBY,DINSMORE,2007-08-02,91.0,1022.7000122070312,GRAVEL & SAND,ROTARY,120.0,33.8,88.0,,2011485
445274,W,,-84.36451,40.29309,DIGITIZED,SHELBY,CYNTHIAN,1950-01-28,106.0,982.2000122070312,LIMESTONE,,20.0,27.0,77.0,77,47924
445390,W,,-84.298132,40.343503,DIGITIZED,SHELBY,MCLEAN,1956-10-12,141.0,994.7999877929688,LIMESTONE,,42.0,43.0,112.0,112,168628
445391,W,,-84.15456999999999,40.264219,DIGITIZED,SHELBY,ORANGE,1960-05-16,166.0,624.2000122070312,LIMESTONE,,,92.0,124.0,122,232376
445427,W,,-84.33536199999999,40.251597,DIGITIZED,SHELBY,LORAMIE,1960-11-08,158.0,946.2999877929688,GRAVEL,,25.0,30.0,158.0,,237635
445707,W,,-84.41105999999999,40.233291,DIGITIZED,SHELBY,LORAMIE,1965-08-11,75.0,970.0,LIMESTONE,,15.0,10.0,63.0,63,318671
445708,W,,-84.27221999999999,40.466211,DIGITIZED,SHELBY,VAN BUREN,1953-11-23,59.0,939.9000244140625,GRAVEL,,18.0,16.0,59.0,,120069
445727,W,,-84.232407,40.424402,DIGITIZED,SHELBY,VAN BUREN,1961-09-28,108.0,962.2000122070312,SAND,,18.0,15.0,108.0,,244935
445795,W,OBSERVATION,-84.254167,40.2286,GLOBAL POSITIONING SYSTEM,SHELBY,WASHINGTON,2008-08-20,110.0,892.2000122070312,SILT/SAND/GRAVEL,AUGER,,7.0,100.0,,2020428
445844,W,OBSERVATION,-84.25478299999999,40.234117,GLOBAL POSITIONING SYSTEM,SHELBY,WASHINGTON,2008-10-14,80.0,896.0,SILT/SAND/GRAVEL,AUGER,,10.0,70.0,104,2020315
445865,W,DOMESTIC,-84.14461999999999,40.26267,GLOBAL POSITIONING SYSTEM,SHELBY,ORANGE,2009-12-21,106.0,1031.800048828125,GRAVEL & SAND,ROTARY,50.0,60.800000000000004,103.0,,2025537
445972,W,DOMESTIC,-84.293,40.2795,GLOBAL POSITIONING SYSTEM,SHELBY,CYNTHIAN,2009-12-01,162.0,990.0,LIMESTONE,AIR ROTARY,15.0,40.0,113.0,108,2025261
446040,W,DRY/NO WATER,-84.11207999999999,40.34599,GLOBAL POSITIONING SYSTEM,SHELBY,SALEM,2008-07-14,180.0,1068.5,SAND & GRAVEL,ROTARY,,,,,2017502
446167,W,TEST WELL,-84.25524999999999,40.232883,GLOBAL POSITIONING SYSTEM,SHELBY,WASHINGTON,2008-12-29,132.0,894.5,SAND/GRAVEL/BOULDERS,CABLE TOOL,1999.0,8.6,103.0,,2020739
446169,W,DOMESTIC,-84.32172,40.316089999999996,GLOBAL POSITIONING SYSTEM,SHELBY,CYNTHIAN,2008-05-30,242.0,1002.9000244140625,LIMESTONE,ROTARY,60.0,62.800000000000004,158.0,241,2016700
446215,W,DOMESTIC,-84.36747,40.30731,GLOBAL POSITIONING SYSTEM,SHELBY,CYNTHIAN,2008-01-31,143.0,996.7000122070312,GRAVEL & SAND,ROTARY,65.0,64.7,140.0,,2014949
446221,W,DOMESTIC,-84.26004999999999,40.39403,GLOBAL POSITIONING SYSTEM,SHELBY,VAN BUREN,2008-01-03,165.0,967.9000244140625,LIMESTONE,ROTARY,25.0,20.3,78.0,66,2014666
446240,W,DOMESTIC,-84.31700000000001,40.364149999999995,GLOBAL POSITIONING SYSTEM,SHELBY,MCLEAN,2008-04-05,168.0,966.0,LIMESTONE,ROTARY,30.0,27.2,127.0,167,2015745
446289,W,DOMESTIC,-84.28819,40.423429999999996,GLOBAL POSITIONING SYSTEM,SHELBY,VAN BUREN,2008-05-14,175.0,986.2999877929688,LIMESTONE,ROTARY,35.0,46.800000000000004,91.0,85,2016477
446386,W,DOMESTIC,-84.41543999999999,40.36689,GLOBAL POSITIONING SYSTEM,SHELBY,MCLEAN,2011-01-25,135.0,955.4000244140625,LIMESTONE,ROTARY,110.0,32.0,113.0,103,2030926
446407,W,AGRIC/IRRIG,-84.12325,40.357639999999996,GLOBAL POSITIONING SYSTEM,SHELBY,SALEM,2011-06-09,99.0,1065.0999755859375,SAND & GRAVEL,ROTARY,40.0,54.300000000000004,97.0,,2032719
446510,W,DOMESTIC,-84.26167,40.208929999999995,GLOBAL POSITIONING SYSTEM,SHELBY,WASHINGTON,2010-10-06,132.0,931.0999755859375,SAND & GRAVEL,ROTARY,75.0,51.300000000000004,130.0,,2029294
447036,W,DOMESTIC,-84.10891699999999,40.368217,GLOBAL POSITIONING SYSTEM,SHELBY,FRANKLIN,2013-12-20,129.0,1051.9000244140625,SAND & GRAVEL,ROTARY,50.0,42.0,127.0,,2046195
447206,W,AGRIC/IRRIG,-84.04883,40.47162,GLOBAL POSITIONING SYSTEM,SHELBY,JACKSON,2015-09-23,86.0,1023.7999877929688,SAND & GRAVEL,ROTARY,25.0,18.0,83.0,,2053928
447562,W,DOMESTIC,-84.05424,40.4399,GLOBAL POSITIONING SYSTEM,SHELBY,JACKSON,2017-06-06,94.0,,SAND & GRAVEL,ROTARY,18.0,12.0,91.0,,2062734
447622,W,AGRIC/IRRIG,-84.11560999999999,40.34166,GLOBAL POSITIONING SYSTEM,SHELBY,SALEM,2017-02-23,120.0,,SAND & GRAVEL,ROTARY,65.0,66.0,115.0,,2061339
447816,W,,-84.257536,40.395565999999995,DGS SURFICIAL MAPPING,SHELBY,VAN BUREN,1966-07-20,225.0,970.7999877929688,LIMESTONE,,300.0,12.5,65.0,64,345964
